DATE,MONTH,DAY,YEAR,STATE,CASES,DEATHS
2021-10-05,10,5,2021,Arkansas,499004,7775
2021-10-05,10,5,2021,California,4769383,69652
2021-10-05,10,5,2021,Colorado,684036,7822
2021-10-05,10,5,2021,Connecticut,392574,8666
2021-10-05,10,5,2021,Delaware,135267,1975
2021-10-05,10,5,2021,District of Columbia,61863,1179
2021-10-05,10,5,2021,Florida,3590400,55622
2021-10-05,10,5,2021,Georgia,1557675,25732
2021-10-05,10,5,2021,Guam,16434,205
2021-10-05,10,5,2021,Hawaii,77963,808
2021-10-05,10,5,2021,Idaho,263340,2994
2021-10-05,10,5,2021,Illinois,1645978,27811
2021-10-05,10,5,2021,Indiana,977567,15844
2021-10-05,10,5,2021,Iowa,458908,6563
2021-10-05,10,5,2021,Kansas,414129,6098
2021-10-05,10,5,2021,Kentucky,708731,9011
2021-10-05,10,5,2021,Louisiana,744651,14068
2021-10-05,10,5,2021,Maine,92365,1036
2021-10-05,10,5,2021,Maryland,538206,10512
2021-10-05,10,5,2021,Massachusetts,818290,18680
2021-10-05,10,5,2021,Michigan,1167278,22486
2021-10-05,10,5,2021,Minnesota,725564,8316
2021-10-05,10,5,2021,Mississippi,491724,9749
2021-10-05,10,5,2021,Missouri,843678,12354
2021-10-05,10,5,2021,Montana,154900,2048
2021-10-05,10,5,2021,Nebraska,269138,2840
2021-10-05,10,5,2021,Nevada,425143,7221
2021-10-05,10,5,2021,New Hampshire,122450,1490
2021-10-05,10,5,2021,New Jersey,1162526,27525
2021-10-05,10,5,2021,New Mexico,256115,4832
2021-10-05,10,5,2021,New York,2447269,55090
2021-10-05,10,5,2021,North Carolina,1415881,16829
2021-10-05,10,5,2021,North Dakota,134955,1656
2021-10-05,10,5,2021,Northern Mariana Islands,272,2
2021-10-05,10,5,2021,Ohio,1439490,22490
2021-10-05,10,5,2021,Oklahoma,619738,8949
2021-10-05,10,5,2021,Oregon,336598,3867
2021-10-05,10,5,2021,Pennsylvania,1453387,29611
2021-10-05,10,5,2021,Puerto Rico,215412,3172
2021-10-05,10,5,2021,Rhode Island,173603,2845
2021-10-05,10,5,2021,South Carolina,868574,12729
2021-10-05,10,5,2021,South Dakota,146594,2161
2021-10-05,10,5,2021,Tennessee,1212729,15277
2021-10-05,10,5,2021,Texas,4095417,66638
2021-10-05,10,5,2021,Utah,514873,2962
2021-10-05,10,5,2021,Vermont,34505,323
2021-10-05,10,5,2021,Virgin Islands,6841,72
2021-10-05,10,5,2021,Virginia,878518,12955
2021-10-05,10,5,2021,Washington,672888,7909
2021-10-05,10,5,2021,West Virginia,246408,3774
2021-10-05,10,5,2021,Wisconsin,825699,8960
2021-10-05,10,5,2021,Wyoming,92517,1041
2021-10-06,10,6,2021,Alabama,804249,14612
2021-10-06,10,6,2021,Alaska,118809,567
2021-10-06,10,6,2021,American Samoa,3,0
2021-10-06,10,6,2021,Arizona,1108830,20250
2021-10-06,10,6,2021,Arkansas,499886,7781
2021-10-06,10,6,2021,California,4775779,69819
2021-10-06,10,6,2021,Colorado,686076,7843
2021-10-06,10,6,2021,Connecticut,392951,8667
2021-10-06,10,6,2021,Delaware,135695,1977
2021-10-06,10,6,2021,District of Columbia,61978,1180
2021-10-06,10,6,2021,Florida,3594182,55625
2021-10-06,10,6,2021,Georgia,1558745,25918
2021-10-06,10,6,2021,Guam,16758,211
2021-10-06,10,6,2021,Hawaii,78127,815
2021-10-06,10,6,2021,Idaho,264710,3046
2021-10-06,10,6,2021,Illinois,1648902,27878
2021-10-06,10,6,2021,Indiana,980206,15921
2021-10-06,10,6,2021,Iowa,461729,6654
2021-10-06,10,6,2021,Kansas,416428,6134
2021-10-06,10,6,2021,Kentucky,711453,9067
2021-10-06,10,6,2021,Louisiana,745571,14102
2021-10-06,10,6,2021,Maine,93201,1065
2021-10-06,10,6,2021,Maryland,539283,10533
2021-10-06,10,6,2021,Massachusetts,819939,18707
2021-10-06,10,6,2021,Michigan,1176689,22590
2021-10-06,10,6,2021,Minnesota,729447,8356
2021-10-06,10,6,2021,Mississippi,492558,9768
2021-10-06,10,6,2021,Missouri,845632,12382
2021-10-06,10,6,2021,Montana,156245,2061
2021-10-06,10,6,2021,Nebraska,269942,2841
2021-10-06,10,6,2021,Nevada,434754,7246
2021-10-06,10,6,2021,New Hampshire,122934,1493
2021-10-06,10,6,2021,New Jersey,1164378,27542
2021-10-06,10,6,2021,New Mexico,256947,4842
2021-10-06,10,6,2021,New York,2453544,55131
2021-10-06,10,6,2021,North Carolina,1419463,16962
2021-10-06,10,6,2021,North Dakota,135761,1662
2021-10-06,10,6,2021,Northern Mariana Islands,273,2
2021-10-06,10,6,2021,Ohio,1445786,22490
2021-10-06,10,6,2021,Oklahoma,620834,9213
2021-10-06,10,6,2021,Oregon,338130,3900
2021-10-06,10,6,2021,Pennsylvania,1458445,29722
2021-10-06,10,6,2021,Puerto Rico,215549,3175
2021-10-06,10,6,2021,Rhode Island,173937,2848
2021-10-06,10,6,2021,South Carolina,869838,12784
2021-10-06,10,6,2021,South Dakota,146995,2167
2021-10-06,10,6,2021,Tennessee,1215820,15317
2021-10-06,10,6,2021,Texas,4108141,67015
2021-10-06,10,6,2021,Utah,516848,2974
2021-10-06,10,6,2021,Vermont,34632,327
2021-10-06,10,6,2021,Virgin Islands,6873,72
2021-10-06,10,6,2021,Virginia,882437,12999
2021-10-06,10,6,2021,Washington,675511,7970
2021-10-06,10,6,2021,West Virginia,247806,3839
2021-10-06,10,6,2021,Wisconsin,828403,8970
2021-10-06,10,6,2021,Wyoming,93083,1041
2021-10-07,10,7,2021,Alabama,805511,14675
2021-10-07,10,7,2021,Alaska,119662,572
2021-10-07,10,7,2021,American Samoa,3,0
2021-10-07,10,7,2021,Arizona,1111359,20282
2021-10-07,10,7,2021,Arkansas,500779,7802
2021-10-07,10,7,2021,California,4782944,69985
2021-10-07,10,7,2021,Colorado,689130,7874
2021-10-07,10,7,2021,Connecticut,393499,8667
2021-10-07,10,7,2021,Delaware,136166,1977
2021-10-07,10,7,2021,District of Columbia,62098,1181
2021-10-07,10,7,2021,Florida,3597731,56407
2021-10-07,10,7,2021,Georgia,1564398,26096
2021-10-07,10,7,2021,Guam,16896,211
2021-10-07,10,7,2021,Hawaii,78405,823
2021-10-07,10,7,2021,Idaho,266050,3070
2021-10-07,10,7,2021,Illinois,1652490,27924
2021-10-07,10,7,2021,Indiana,982409,15953
2021-10-07,10,7,2021,Iowa,461729,6654
2021-10-07,10,7,2021,Kansas,416545,6140
2021-10-07,10,7,2021,Kentucky,714429,9131
2021-10-07,10,7,2021,Louisiana,746542,14139
2021-10-07,10,7,2021,Maine,93881,1066
2021-10-07,10,7,2021,Maryland,540681,10550
2021-10-07,10,7,2021,Massachusetts,821661,18729
2021-10-07,10,7,2021,Michigan,1176689,22590
2021-10-07,10,7,2021,Minnesota,732114,8388
2021-10-07,10,7,2021,Mississippi,493670,9778
2021-10-07,10,7,2021,Missouri,847182,12392
2021-10-07,10,7,2021,Montana,157539,2070
2021-10-07,10,7,2021,Nebraska,270724,2842
2021-10-07,10,7,2021,Nevada,435475,7282
2021-10-07,10,7,2021,New Hampshire,123562,1497
2021-10-07,10,7,2021,New Jersey,1166443,27551
2021-10-07,10,7,2021,New Mexico,257970,4856
2021-10-07,10,7,2021,New York,2459146,55150
2021-10-07,10,7,2021,North Carolina,1423325,17040
2021-10-07,10,7,2021,North Dakota,136467,1668
2021-10-07,10,7,2021,Northern Mariana Islands,273,2
2021-10-07,10,7,2021,Ohio,1452096,22490
2021-10-07,10,7,2021,Oklahoma,622335,9213
2021-10-07,10,7,2021,Oregon,339556,3959
2021-10-07,10,7,2021,Pennsylvania,1464264,29814
2021-10-07,10,7,2021,Puerto Rico,215759,3182
2021-10-07,10,7,2021,Rhode Island,174171,2852
2021-10-07,10,7,2021,South Carolina,872011,12856
2021-10-07,10,7,2021,South Dakota,147469,2170
2021-10-07,10,7,2021,Tennessee,1218190,15378
2021-10-07,10,7,2021,Texas,4116095,67267
2021-10-07,10,7,2021,Utah,518654,2983
2021-10-07,10,7,2021,Vermont,34923,328
2021-10-07,10,7,2021,Virgin Islands,6916,72
2021-10-07,10,7,2021,Virginia,885323,13031
2021-10-07,10,7,2021,Washington,678381,8017
2021-10-07,10,7,2021,West Virginia,249331,3866
2021-10-07,10,7,2021,Wisconsin,831712,8989
2021-10-07,10,7,2021,Wyoming,93764,1041
2021-10-08,10,8,2021,Alabama,806560,14756
2021-10-08,10,8,2021,Alaska,120496,574
2021-10-08,10,8,2021,American Samoa,3,0
2021-10-08,10,8,2021,Arizona,1114061,20319
2021-10-08,10,8,2021,Arkansas,501518,7810
2021-10-08,10,8,2021,California,4789773,70132
2021-10-08,10,8,2021,Colorado,692082,7913
2021-10-08,10,8,2021,Connecticut,394008,8667
2021-10-08,10,8,2021,Delaware,136682,1997
2021-10-08,10,8,2021,District of Columbia,62266,1182
2021-10-08,10,8,2021,Florida,3601755,56667
2021-10-08,10,8,2021,Georgia,1567598,26215
2021-10-08,10,8,2021,Guam,17027,213
2021-10-08,10,8,2021,Hawaii,78597,830
2021-10-08,10,8,2021,Idaho,267711,3118
2021-10-08,10,8,2021,Illinois,1655222,27965
2021-10-08,10,8,2021,Indiana,985949,15982
2021-10-08,10,8,2021,Iowa,461729,6654
2021-10-08,10,8,2021,Kansas,418664,6146
2021-10-08,10,8,2021,Kentucky,716455,9162
2021-10-08,10,8,2021,Louisiana,747329,14173
2021-10-08,10,8,2021,Maine,94348,1070
2021-10-08,10,8,2021,Maryland,541857,10563
2021-10-08,10,8,2021,Massachusetts,823485,18746
2021-10-08,10,8,2021,Michigan,1186800,22683
2021-10-08,10,8,2021,Minnesota,735759,8408
2021-10-08,10,8,2021,Mississippi,494271,9811
2021-10-08,10,8,2021,Missouri,848730,12396
2021-10-08,10,8,2021,Montana,158851,2079
2021-10-08,10,8,2021,Nebraska,271550,2845
2021-10-08,10,8,2021,Nevada,436244,7285
2021-10-08,10,8,2021,New Hampshire,124208,1497
2021-10-08,10,8,2021,New Jersey,1168312,27570
2021-10-08,10,8,2021,New Mexico,258943,4871
2021-10-08,10,8,2021,New York,2464979,55203
2021-10-08,10,8,2021,North Carolina,1427236,17121
2021-10-08,10,8,2021,North Dakota,137160,1669
2021-10-08,10,8,2021,Northern Mariana Islands,273,2
2021-10-08,10,8,2021,Ohio,1458747,22819
2021-10-08,10,8,2021,Oklahoma,622780,9213
2021-10-08,10,8,2021,Oregon,341113,3982
2021-10-08,10,8,2021,Pennsylvania,1469847,29907
2021-10-08,10,8,2021,Puerto Rico,215895,3187
2021-10-08,10,8,2021,Rhode Island,174570,2854
2021-10-08,10,8,2021,South Carolina,874013,12929
2021-10-08,10,8,2021,South Dakota,147820,2171
2021-10-08,10,8,2021,Tennessee,1220612,15428
2021-10-08,10,8,2021,Texas,4123946,67659
2021-10-08,10,8,2021,Utah,520291,2994
2021-10-08,10,8,2021,Vermont,35204,332
2021-10-08,10,8,2021,Virgin Islands,6925,73
2021-10-08,10,8,2021,Virginia,888159,13075
2021-10-08,10,8,2021,Washington,680744,8068
2021-10-08,10,8,2021,West Virginia,250800,3935
2021-10-08,10,8,2021,Wisconsin,835193,9006
2021-10-08,10,8,2021,Wyoming,94303,1041
2021-10-09,10,9,2021,Alabama,807479,14857
2021-10-09,10,9,2021,Alaska,120496,574
2021-10-09,10,9,2021,American Samoa,3,0
2021-10-09,10,9,2021,Arizona,1116419,20350
2021-10-09,10,9,2021,Arkansas,502405,7831
2021-10-09,10,9,2021,California,4790968,70156
2021-10-09,10,9,2021,Colorado,692082,7913
2021-10-09,10,9,2021,Connecticut,394008,8667
2021-10-09,10,9,2021,Delaware,137288,1997
2021-10-09,10,9,2021,District of Columbia,62266,1182
2021-10-09,10,9,2021,Florida,3604846,56667
2021-10-09,10,9,2021,Georgia,1567598,26215
2021-10-09,10,9,2021,Guam,17027,213
2021-10-09,10,9,2021,Hawaii,78786,834
2021-10-09,10,9,2021,Idaho,268507,3123
2021-10-09,10,9,2021,Illinois,1655222,27965
2021-10-09,10,9,2021,Indiana,985949,15982
2021-10-09,10,9,2021,Iowa,464797,6654
2021-10-09,10,9,2021,Kansas,418664,6146
2021-10-09,10,9,2021,Kentucky,716455,9162
2021-10-09,10,9,2021,Louisiana,747329,14173
2021-10-09,10,9,2021,Maine,94941,1075
2021-10-09,10,9,2021,Maryland,543116,10583
2021-10-09,10,9,2021,Massachusetts,823485,18746
2021-10-09,10,9,2021,Michigan,1186800,22683
2021-10-09,10,9,2021,Minnesota,735759,8408
2021-10-09,10,9,2021,Mississippi,494271,9811
2021-10-09,10,9,2021,Missouri,849751,12400
2021-10-09,10,9,2021,Montana,158851,2079
2021-10-09,10,9,2021,Nebraska,271550,2855
2021-10-09,10,9,2021,Nevada,436244,7285
2021-10-09,10,9,2021,New Hampshire,124208,1497
2021-10-09,10,9,2021,New Jersey,1170140,27590
2021-10-09,10,9,2021,New Mexico,258943,4871
2021-10-09,10,9,2021,New York,2468518,55229
2021-10-09,10,9,2021,North Carolina,1427236,17121
2021-10-09,10,9,2021,North Dakota,137712,1676
2021-10-09,10,9,2021,Northern Mariana Islands,273,2
2021-10-09,10,9,2021,Ohio,1461932,22819
2021-10-09,10,9,2021,Oklahoma,622780,9213
2021-10-09,10,9,2021,Oregon,341113,3982
2021-10-09,10,9,2021,Pennsylvania,1475457,29907
2021-10-09,10,9,2021,Puerto Rico,216012,3189
2021-10-09,10,9,2021,Rhode Island,174570,2854
2021-10-09,10,9,2021,South Carolina,874013,12929
2021-10-09,10,9,2021,South Dakota,147820,2171
2021-10-09,10,9,2021,Tennessee,1220612,15428
2021-10-09,10,9,2021,Texas,4128945,67889
2021-10-09,10,9,2021,Utah,520291,2994
2021-10-09,10,9,2021,Vermont,35459,335
2021-10-09,10,9,2021,Virgin Islands,6925,73
2021-10-09,10,9,2021,Virginia,888159,13075
2021-10-09,10,9,2021,Washington,680744,8068
2021-10-09,10,9,2021,West Virginia,252067,3935
2021-10-09,10,9,2021,Wisconsin,835193,9006
2021-10-09,10,9,2021,Wyoming,94303,1041
2021-10-10,10,10,2021,Alabama,808132,14858
2021-10-10,10,10,2021,Alaska,120496,574
2021-10-10,10,10,2021,American Samoa,3,0
2021-10-10,10,10,2021,Arizona,1118601,20382
2021-10-10,10,10,2021,Arkansas,502872,8120
2021-10-10,10,10,2021,California,4792007,70160
2021-10-10,10,10,2021,Colorado,692561,7915
2021-10-10,10,10,2021,Connecticut,394008,8667
2021-10-10,10,10,2021,Delaware,137599,1997
2021-10-10,10,10,2021,District of Columbia,62266,1182
2021-10-10,10,10,2021,Florida,3604846,56667
2021-10-10,10,10,2021,Georgia,1567598,26215
2021-10-10,10,10,2021,Guam,17027,213
2021-10-10,10,10,2021,Hawaii,78986,838
2021-10-10,10,10,2021,Idaho,268713,3123
2021-10-10,10,10,2021,Illinois,1655222,27965
2021-10-10,10,10,2021,Indiana,985949,15982
2021-10-10,10,10,2021,Iowa,464797,6654
2021-10-10,10,10,2021,Kansas,418664,6146
2021-10-10,10,10,2021,Kentucky,716455,9162
2021-10-10,10,10,2021,Louisiana,747329,14173
2021-10-10,10,10,2021,Maine,94941,1075
2021-10-10,10,10,2021,Maryland,544449,10593
2021-10-10,10,10,2021,Massachusetts,823485,18746
2021-10-10,10,10,2021,Michigan,1186800,22683
2021-10-10,10,10,2021,Minnesota,735759,8408
2021-10-10,10,10,2021,Mississippi,494271,9811
2021-10-10,10,10,2021,Missouri,850474,12401
2021-10-10,10,10,2021,Montana,158851,2079
2021-10-10,10,10,2021,Nebraska,271550,2855
2021-10-10,10,10,2021,Nevada,436244,7285
2021-10-10,10,10,2021,New Hampshire,124208,1497
2021-10-10,10,10,2021,New Jersey,1171573,27597
2021-10-10,10,10,2021,New Mexico,258943,4871
2021-10-10,10,10,2021,New York,2470595,55253
2021-10-10,10,10,2021,North Carolina,1427236,17121
2021-10-10,10,10,2021,North Dakota,137985,1676
2021-10-10,10,10,2021,Northern Mariana Islands,273,2
2021-10-10,10,10,2021,Ohio,1467331,22819
2021-10-10,10,10,2021,Oklahoma,622780,9213
2021-10-10,10,10,2021,Oregon,341113,3982
2021-10-10,10,10,2021,Pennsylvania,1479364,29907
2021-10-10,10,10,2021,Puerto Rico,216012,3191
2021-10-10,10,10,2021,Rhode Island,174570,2854
2021-10-10,10,10,2021,South Carolina,874013,12929
2021-10-10,10,10,2021,South Dakota,147820,2171
2021-10-10,10,10,2021,Tennessee,1220612,15428
2021-10-10,10,10,2021,Texas,4129954,67994
2021-10-10,10,10,2021,Utah,520291,2994
2021-10-10,10,10,2021,Vermont,35672,335
2021-10-10,10,10,2021,Virgin Islands,6925,73
2021-10-10,10,10,2021,Virginia,888159,13075
2021-10-10,10,10,2021,Washington,680808,8068
2021-10-10,10,10,2021,West Virginia,253138,3935
2021-10-10,10,10,2021,Wisconsin,835193,9006
2021-10-10,10,10,2021,Wyoming,94303,1041
2021-10-11,10,11,2021,Alabama,808599,14859
2021-10-11,10,11,2021,Alaska,123266,578
2021-10-11,10,11,2021,American Samoa,3,0
2021-10-11,10,11,2021,Arizona,1120361,20382
2021-10-11,10,11,2021,Arkansas,503089,8132
2021-10-11,10,11,2021,California,4805395,70295
2021-10-11,10,11,2021,Colorado,697942,7949
2021-10-11,10,11,2021,Connecticut,394008,8667
2021-10-11,10,11,2021,Delaware,137958,1997
2021-10-11,10,11,2021,District of Columbia,62266,1182
2021-10-11,10,11,2021,Florida,3604846,56667
2021-10-11,10,11,2021,Georgia,1567598,26215
2021-10-11,10,11,2021,Guam,17245,215
2021-10-11,10,11,2021,Hawaii,79093,842
2021-10-11,10,11,2021,Idaho,268713,3123
2021-10-11,10,11,2021,Illinois,1655444,27965
2021-10-11,10,11,2021,Indiana,990674,16062
2021-10-11,10,11,2021,Iowa,464797,6654
2021-10-11,10,11,2021,Kansas,420286,6173
2021-10-11,10,11,2021,Kentucky,720938,9252
2021-10-11,10,11,2021,Louisiana,748793,14204
2021-10-11,10,11,2021,Maine,94941,1075
2021-10-11,10,11,2021,Maryland,545258,10600
2021-10-11,10,11,2021,Massachusetts,823485,18746
2021-10-11,10,11,2021,Michigan,1196593,22718
2021-10-11,10,11,2021,Minnesota,738956,8433
2021-10-11,10,11,2021,Mississippi,495312,9833
2021-10-11,10,11,2021,Missouri,851372,12408
2021-10-11,10,11,2021,Montana,158851,2079
2021-10-11,10,11,2021,Nebraska,272871,2855
2021-10-11,10,11,2021,Nevada,438093,7315
2021-10-11,10,11,2021,New Hampshire,125743,1499
2021-10-11,10,11,2021,New Jersey,1172527,27603
2021-10-11,10,11,2021,New Mexico,258943,4871
2021-10-11,10,11,2021,New York,2478477,55304
2021-10-11,10,11,2021,North Carolina,1436863,17223
2021-10-11,10,11,2021,North Dakota,138215,1676
2021-10-11,10,11,2021,Northern Mariana Islands,277,3
2021-10-11,10,11,2021,Ohio,1470267,22819
2021-10-11,10,11,2021,Oklahoma,627669,9213
2021-10-11,10,11,2021,Oregon,343993,4002
2021-10-11,10,11,2021,Pennsylvania,1482236,29907
2021-10-11,10,11,2021,Puerto Rico,216291,3192
2021-10-11,10,11,2021,Rhode Island,174570,2854
2021-10-11,10,11,2021,South Carolina,879012,13034
2021-10-11,10,11,2021,South Dakota,147820,2171
2021-10-11,10,11,2021,Tennessee,1225049,15452
2021-10-11,10,11,2021,Texas,4135402,68057
2021-10-11,10,11,2021,Utah,520291,2994
2021-10-11,10,11,2021,Vermont,35892,335
2021-10-11,10,11,2021,Virgin Islands,6950,73
2021-10-11,10,11,2021,Virginia,893607,13175
2021-10-11,10,11,2021,Washington,686430,8120
2021-10-11,10,11,2021,West Virginia,253895,3976
2021-10-11,10,11,2021,Wisconsin,840904,9054
2021-10-11,10,11,2021,Wyoming,95137,1041
2021-10-12,10,12,2021,Alabama,809485,14869
2021-10-12,10,12,2021,Alaska,123716,594
2021-10-12,10,12,2021,American Samoa,3,0
2021-10-12,10,12,2021,Arizona,1122390,20453
2021-10-12,10,12,2021,Arkansas,503822,8147
2021-10-12,10,12,2021,California,4810715,70343
2021-10-12,10,12,2021,Colorado,699568,7967
2021-10-12,10,12,2021,Connecticut,395481,8667
2021-10-12,10,12,2021,Delaware,138123,2005
2021-10-12,10,12,2021,District of Columbia,62702,1182
2021-10-12,10,12,2021,Florida,3611767,57300
2021-10-12,10,12,2021,Georgia,1573782,26398
2021-10-12,10,12,2021,Guam,17430,218
2021-10-12,10,12,2021,Hawaii,79142,842
2021-10-12,10,12,2021,Idaho,270703,3168
2021-10-12,10,12,2021,Illinois,1662993,28041
2021-10-12,10,12,2021,Indiana,992279,16109
2021-10-12,10,12,2021,Iowa,467459,6654
2021-10-12,10,12,2021,Kansas,420301,6173
2021-10-12,10,12,2021,Kentucky,723149,9284
2021-10-12,10,12,2021,Louisiana,749922,14238
2021-10-12,10,12,2021,Maine,94940,1076
2021-10-12,10,12,2021,Maryland,545669,10627
2021-10-12,10,12,2021,Massachusetts,828110,18783
2021-10-12,10,12,2021,Michigan,1196593,22718
2021-10-12,10,12,2021,Minnesota,746892,8454
2021-10-12,10,12,2021,Mississippi,496132,9874
2021-10-12,10,12,2021,Missouri,852341,12412
2021-10-12,10,12,2021,Montana,161067,2094
2021-10-12,10,12,2021,Nebraska,273416,2856
2021-10-12,10,12,2021,Nevada,439065,7345
2021-10-12,10,12,2021,New Hampshire,126229,1509
2021-10-12,10,12,2021,New Jersey,1174169,27624
2021-10-12,10,12,2021,New Mexico,261370,4887
2021-10-12,10,12,2021,New York,2481730,55347
2021-10-12,10,12,2021,North Carolina,1439167,17250
2021-10-12,10,12,2021,North Dakota,138936,1686
2021-10-12,10,12,2021,Northern Mariana Islands,281,3
2021-10-12,10,12,2021,Ohio,1474723,23021
2021-10-12,10,12,2021,Oklahoma,628294,9213
2021-10-12,10,12,2021,Oregon,345344,4084
2021-10-12,10,12,2021,Pennsylvania,1486134,30058
2021-10-12,10,12,2021,Puerto Rico,216300,3193
2021-10-12,10,12,2021,Rhode Island,175487,2856
2021-10-12,10,12,2021,South Carolina,879985,13056
2021-10-12,10,12,2021,South Dakota,148249,2177
2021-10-12,10,12,2021,Tennessee,1227638,15554
2021-10-12,10,12,2021,Texas,4145150,68287
2021-10-12,10,12,2021,Utah,524663,3025
2021-10-12,10,12,2021,Vermont,36025,339
2021-10-12,10,12,2021,Virgin Islands,6950,73
2021-10-12,10,12,2021,Virginia,895619,13219
2021-10-12,10,12,2021,Washington,688894,8120
2021-10-12,10,12,2021,West Virginia,254648,3995
2021-10-12,10,12,2021,Wisconsin,844320,9101
2021-10-12,10,12,2021,Wyoming,95620,1080
2021-10-13,10,13,2021,Alabama,810501,14980
2021-10-13,10,13,2021,Alaska,124942,594
2021-10-13,10,13,2021,American Samoa,3,0
2021-10-13,10,13,2021,Arizona,1124709,20447
2021-10-13,10,13,2021,Arkansas,504516,8166
2021-10-13,10,13,2021,California,4815429,70459
2021-10-13,10,13,2021,Colorado,702277,8000
2021-10-13,10,13,2021,Connecticut,395721,8705
2021-10-13,10,13,2021,Delaware,138444,2005
2021-10-13,10,13,2021,District of Columbia,62750,1183
2021-10-13,10,13,2021,Florida,3614272,57303
2021-10-13,10,13,2021,Georgia,1575770,26483
2021-10-13,10,13,2021,Guam,17564,220
2021-10-13,10,13,2021,Hawaii,79255,848
2021-10-13,10,13,2021,Idaho,272703,3190
2021-10-13,10,13,2021,Illinois,1665938,28089
2021-10-13,10,13,2021,Indiana,994974,16140
2021-10-13,10,13,2021,Iowa,469875,6748
2021-10-13,10,13,2021,Kansas,422261,6183
2021-10-13,10,13,2021,Kentucky,725843,9318
2021-10-13,10,13,2021,Louisiana,750473,14268
2021-10-13,10,13,2021,Maine,95833,1083
2021-10-13,10,13,2021,Maryland,546783,10644
2021-10-13,10,13,2021,Massachusetts,829873,18802
2021-10-13,10,13,2021,Michigan,1207442,22843
2021-10-13,10,13,2021,Minnesota,749268,8478
2021-10-13,10,13,2021,Mississippi,496851,9900
2021-10-13,10,13,2021,Missouri,853982,12511
2021-10-13,10,13,2021,Montana,162414,2109
2021-10-13,10,13,2021,Nebraska,274254,2870
2021-10-13,10,13,2021,Nevada,439793,7367
2021-10-13,10,13,2021,New Hampshire,126773,1511
2021-10-13,10,13,2021,New Jersey,1175915,27653
2021-10-13,10,13,2021,New Mexico,262078,4901
2021-10-13,10,13,2021,New York,2486254,55402
2021-10-13,10,13,2021,North Carolina,1442469,17349
2021-10-13,10,13,2021,North Dakota,139597,1692
2021-10-13,10,13,2021,Northern Mariana Islands,282,3
2021-10-13,10,13,2021,Ohio,1480371,23021
2021-10-13,10,13,2021,Oklahoma,629512,9402
2021-10-13,10,13,2021,Oregon,346480,4117
2021-10-13,10,13,2021,Pennsylvania,1491146,30228
2021-10-13,10,13,2021,Puerto Rico,216476,3199
2021-10-13,10,13,2021,Rhode Island,175777,2857
2021-10-13,10,13,2021,South Carolina,880984,13093
2021-10-13,10,13,2021,South Dakota,149337,2177
2021-10-13,10,13,2021,Tennessee,1229933,15601
2021-10-13,10,13,2021,Texas,4154847,68587
2021-10-13,10,13,2021,Utah,526507,3042
2021-10-13,10,13,2021,Vermont,36352,340
2021-10-13,10,13,2021,Virgin Islands,6978,75
2021-10-13,10,13,2021,Virginia,897978,13285
2021-10-13,10,13,2021,Washington,691863,8214
2021-10-13,10,13,2021,West Virginia,255778,3998
2021-10-13,10,13,2021,Wisconsin,847180,9124
2021-10-13,10,13,2021,Wyoming,96059,1080
2021-10-14,10,14,2021,Alabama,811551,15101
2021-10-14,10,14,2021,Alaska,125909,596
2021-10-14,10,14,2021,American Samoa,3,0
2021-10-14,10,14,2021,Arizona,1127095,20456
2021-10-14,10,14,2021,Arkansas,505297,8176
2021-10-14,10,14,2021,California,4821901,70607
2021-10-14,10,14,2021,Colorado,704825,8010
2021-10-14,10,14,2021,Connecticut,396629,8707
2021-10-14,10,14,2021,Delaware,138938,2005
2021-10-14,10,14,2021,District of Columbia,62852,1183
2021-10-14,10,14,2021,Florida,3617649,57711
2021-10-14,10,14,2021,Georgia,1577816,26614
2021-10-14,10,14,2021,Guam,17659,223
2021-10-14,10,14,2021,Hawaii,79411,854
2021-10-14,10,14,2021,Idaho,274617,3220
2021-10-14,10,14,2021,Illinois,1668509,28152
2021-10-14,10,14,2021,Indiana,997606,16225
2021-10-14,10,14,2021,Iowa,469875,6748
2021-10-14,10,14,2021,Kansas,422308,6183
2021-10-14,10,14,2021,Kentucky,727912,9347
2021-10-14,10,14,2021,Louisiana,751315,14296
2021-10-14,10,14,2021,Maine,96632,1088
2021-10-14,10,14,2021,Maryland,547907,10664
2021-10-14,10,14,2021,Massachusetts,831662,18816
2021-10-14,10,14,2021,Michigan,1207442,22843
2021-10-14,10,14,2021,Minnesota,752184,8503
2021-10-14,10,14,2021,Mississippi,497379,9907
2021-10-14,10,14,2021,Missouri,855422,12544
2021-10-14,10,14,2021,Montana,163702,2121
2021-10-14,10,14,2021,Nebraska,274993,2885
2021-10-14,10,14,2021,Nevada,440500,7412
2021-10-14,10,14,2021,New Hampshire,127421,1516
2021-10-14,10,14,2021,New Jersey,1177553,27673
2021-10-14,10,14,2021,New Mexico,262954,4921
2021-10-14,10,14,2021,New York,2490768,55447
2021-10-14,10,14,2021,North Carolina,1446043,17428
2021-10-14,10,14,2021,North Dakota,140220,1696
2021-10-14,10,14,2021,Northern Mariana Islands,282,3
2021-10-14,10,14,2021,Ohio,1485514,23021
2021-10-14,10,14,2021,Oklahoma,630693,9402
2021-10-14,10,14,2021,Oregon,347616,4141
2021-10-14,10,14,2021,Pennsylvania,1496399,30336
2021-10-14,10,14,2021,Puerto Rico,216557,3201
2021-10-14,10,14,2021,Rhode Island,176090,2860
